	name	latitude	longitude	scores	category	price
142890	天文商场	31.21915528966428	121.40261841417932	-	shops	0
142891	星尚服饰	31.219266350106412	121.40465907362189	-	shops	0
142896	全家便利店(茅台路二店)	31.21769503928808	121.39540293302151	-	shops	0
142900	香兰茶叶	31.220493543069672	121.41377466363798	-	shops	0
142901	振慧水之家(天山路店)	31.221555472464267	121.39855952768784	-	shops	0
142902	振慧水之家(曲阳店)	31.294713555267265	121.49522021900198	-	shops	0
142903	上海爱丝恵环保科技有限公司	31.221555472464267	121.39855952768784	-	shops	0
142905	好想你	31.220094843622853	121.40231125066734	-	shops	0
142916	芳儿外贸袜业	31.22052321930349	121.41314912847396	-	shops	0
142917	如海超市(天山店)	31.21985392034865	121.39572571405766	-	shops	0
142918	Coco Deal(汇金天山店)	31.218963760652738	121.40653691118112	-	shops	0
142919	秋月玲珑时尚包店	31.21573962864544	121.4183856443949	-	shops	0
142920	LUXMAN(汇金天山店)	31.218963760652738	121.40653691118112	-	shops	0
142922	聚宝格(虹桥天都店)	31.218292572531634	121.40866711730419	-	shops	0
142923	睦隆世家(玉屏南路店)	31.22051925305243	121.41321518407457	-	shops	0
142925	全家便利店(古北路二店)	31.21779393459538	121.40230444947541	-	shops	0
142926	法文: 箱子(天山路店)	31.218963760652738	121.40653691118112	-	shops	0
142930	Slove	31.219266350106412	121.40465907362189	-	shops	0
142931	易惊喜	31.22085391999886	121.39791456080287	-	shops	0
142932	金露珠茶园	31.220493543069672	121.41377466363798	-	shops	0
142933	易统家居(古北店)	31.222033934679146	121.40181896122499	-	shops	0
142934	PAUL洋服	31.219266350106412	121.40465907362189	-	shops	0
142935	卡西欧(泓鑫店)	31.219266350106412	121.40465907362189	-	shops	0
142936	Nuo Man DIEYu(天山路店)	31.218674248549778	121.40813277343591	-	shops	0
142937	遵天百货	31.218397950333525	121.41004598006553	-	shops	0
142938	伊玮服饰	31.220070855002497	121.40230225044222	-	shops	0
142939	衣库量贩(古北路店)	31.21979998306067	121.40237429271345	-	shops	0
142940	十月旺大闸蟹专卖(古北路店)	31.22099641939998	121.4020731122335	-	shops	0
142941	龙井茶	31.21346493560331	121.39291771751026	-	shops	0
142943	桑秀	31.215484266889675	121.4056287986507	-	shops	0
142944	古越龙山绍兴酒专营店(茅台路店)	31.217988351111885	121.39159367306478	-	shops	0
142945	仙霞杂货店	31.21487550412958	121.4052326841204	-	shops	0
142946	娄山五金商店	31.21471461034917	121.40545679191952	-	shops	0
142949	D.PARK设计师走廊	31.218313097922053	121.41035419623812	-	shops	0
142950	丽盗	31.21865769184003	121.40513731545008	-	shops	0
142951	舒旗美家	31.226169305897805	121.40618911883112	-	shops	0
142952	紫罗兰(古北路店)	31.22399203168962	121.40130667879853	-	shops	0
142953	顺时针家具店	31.217278623313387	121.39787087140856	-	shops	0
142954	伍缘(万航渡路店)	31.226076672846037	121.40777592948633	-	shops	0
142955	携通通讯经营部	31.221136782522724	121.39793453668243	-	shops	0
142956	阿芳内衣	31.219529283828905	121.4096546237288	-	shops	0
142957	LEE(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
142958	爱思箱包(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142959	芬狄诗(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
142960	FBL(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142961	佳佳羊毛	31.220367715206844	121.40219519734357	-	shops	0
142962	ISAAC IOLO	31.215242272790004	121.409499897461	-	shops	0
142963	新锦华土特产专卖	31.22083026554722	121.40827866890227	-	shops	0
142965	2086外贸男装店	31.220153903882522	121.40037384552436	-	shops	0
142966	隆兴水果店	31.222562689768253	121.4016678807428	-	shops	0
142967	多久女装服饰	31.220710554147708	121.40209714305595	-	shops	0
142968	古中百货店	31.22047566443905	121.40216418015966	-	shops	0
142969	黑龙江瓜子炒货大卖场	31.22032173621909	121.40234323915621	-	shops	0
142970	欧世星	31.21957726791264	121.40967563318101	-	shops	0
142971	天使爱美	31.219266350106412	121.40465907362189	-	shops	0
142972	1Day	31.219266350106412	121.40465907362189	-	shops	0
142973	奕趣	31.219266350106412	121.40465907362189	-	shops	0
142974	佳婷驿站	31.219266350106412	121.40465907362189	-	shops	0
142975	New Fashion(天山路店)	31.219332215923956	121.40309953662799	-	shops	0
142976	Fancy S	31.219266350106412	121.40465907362189	-	shops	0
142977	衣风尚	31.219266350106412	121.40465907362189	-	shops	0
142978	铃达鞋帽	31.21763001982919	121.401798340354	-	shops	0
142979	TALK多久	31.220710554147708	121.40209714305595	-	shops	0
142980	男女鞋坊	31.221053393007203	121.40203709847768	-	shops	0
142981	美绮果	31.21979998306067	121.40237429271345	-	shops	0
142982	回力(茅台路店)	31.217509080859195	121.40167332249518	-	shops	0
142983	舒格兰精品屋	31.220654859549025	121.40998174060763	-	shops	0
142986	C&C	31.220963990449114	121.40740417493812	-	shops	0
142987	卡西欧	31.218963760652738	121.40653691118112	-	shops	0
142988	富顺特种茗茶	31.220493543069672	121.41377466363798	-	shops	0
142989	全家便利店(天山二店)	31.218405888498843	121.4098738649917	-	shops	0
142990	木玩世家(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
142991	法妮(汇金虹桥店)	31.218963760652738	121.40653691118112	-	shops	0
142993	天王眼镜钟表	31.21722490876961	121.41340663234043	-	shops	0
142994	家一休闲服饰	31.217482268237738	121.41229870265636	-	shops	0
142995	厚春杂货店	31.219420163632453	121.40220228172306	-	shops	0
142996	文海百货	31.218397950333525	121.41004598006553	-	shops	0
142998	古巴(紫云西路店)	31.21490566589236	121.40639319604018	-	shops	0
142999	GoodGoods国际家居(天山百盛店)	31.215200219329088	121.40926375148307	-	shops	0
143000	欧时力(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
143001	淑女屋(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
143002	MIXSHOP(水城路)	31.218908164924382	121.39336414498203	-	shops	0
143004	枣爱我(遵义路店)	31.219136447408438	121.40958461269081	-	shops	0
143005	奥黛丽(天山路店)	31.2190197370652	121.40655291402337	-	shops	0
143006	Ebase(天山百盛店)	31.215242272790004	121.409499897461	-	shops	0
143007	全家便利店(天山三店)	31.221526836998244	121.39359786940615	-	shops	0
143008	翡翠源(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
143009	SCOFIELD(天山店)	31.215242272790004	121.409499897461	-	shops	0
143011	FAIOSH(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
143012	Clarks(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
143013	老天母卤味专家(娄山关路店)	31.216314901833847	121.40583781806706	-	shops	0
143014	益茗茶业	31.220493543069672	121.41377466363798	-	shops	0
143015	全家便利店(水城路二店)	31.21753914164977	121.39255444945789	-	shops	0
143016	滙生活家居	31.22045191010785	121.39909966412108	-	shops	0
143017	AEROSOLES(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
143020	日春茶业(天山路店)	31.220901868366393	121.39432679455915	-	shops	0
143021	全家便利店(天山支路店)	31.222892562651765	121.40104172230699	-	shops	0
143022	KLEIN PLUS(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
143023	长生杂货商店	31.23238895166727	121.42113445327027	-	shops	0
143025	FION(天山汇金百货店)	31.218963760652738	121.40653691118112	-	shops	0
143026	Bean Bean	31.219266350106412	121.40465907362189	-	shops	0
143027	雪云宝	31.219266350106412	121.40465907362189	-	shops	0
143028	天恩(天山汇金店)	31.218963760652738	121.40653691118112	-	shops	0
143029	安安女鞋	31.218490714565025	121.40946159004805	-	shops	0
143030	热点(仙霞路店)	31.213765920385892	121.4040993474396	-	shops	0
143031	卖茶也	31.220493543069672	121.41377466363798	-	shops	0
143032	买茶也	31.220493543069672	121.41377466363798	-	shops	0
143033	江博士健康鞋专门店(天山百盛店)	31.21865769184003	121.40513731545008	-	shops	0
143035	袜族馆	31.220155022193442	121.40976063825117	-	shops	0
143036	Tana	31.21743421303212	121.40016505131138	-	shops	0
143037	红茗阁(天山店)	31.220493543069672	121.41377466363798	-	shops	0
143038	ICON服装店	31.216309573609493	121.40887141282076	-	shops	0
143041	秋水伊人(遵义路店)	31.214955168783344	121.40869242310045	-	shops	0
143042	秀衣房(遵义路店)	31.215503911307277	121.40870838483825	-	shops	0
143043	紫腾花艺	31.216021719769184	121.40890245674575	-	shops	0
143046	昌谷实业	31.222487105876805	121.39814542594571	-	shops	0
143047	TIME	31.214955168783344	121.40869242310045	-	shops	0
143048	太阳市场	31.211043003006633	121.39315487535791	-	shops	0
143050	春申花艺(茅台路店)	31.21755006759471	121.40326674273985	-	shops	0
143051	BrdiriMax 倍蒂曼斯	31.214716912975103	121.40719561020204	-	shops	0
143052	F-MAP	31.218292572531634	121.40866711730419	-	shops	0
143053	安莉芳(虹桥上海城店)	31.21526014079579	121.40909864340676	-	shops	0
143055	颂薇服饰	31.220585682358422	121.4120362270674	-	shops	0
143056	西村名物(汇金百货天山店)	31.218963760652738	121.40653691118112	-	shops	0
143058	视良眼镜(天山路店)	31.218686344513987	121.4085179947827	-	shops	0
143059	容贵女装	31.218292572531634	121.40866711730419	-	shops	0
144252	黄金城道商业步行街	31.201664654998115	121.40891371379516	20	shops	0
144253	美浓屋Fresh Mart(荣华东道店)	31.203124903579372	121.39592315617904	22	shops	69
144254	福九善(荣华西道店)	31.201986859647477	121.39461739944639	24	shops	52
144255	每日鲜超市	31.202104745299245	121.40575101750039	23	shops	77
144256	新鲜馆(黄金城道店)	31.20204229769393	121.39642321862323	24	shops	0
144257	新快超市	31.20132288950195	121.39555434500853	24	shops	0
144259	幸福超市(古北店)	31.201916945362342	121.40641233645846	27	shops	44
144260	泰勒瓦品质红酒(古北黄金城店)	31.20294112163055	121.40364613631712	22	shops	87
144261	HOLA特力和乐(古北店)	31.204192534645973	121.39540211011048	21	shops	89
144264	生机小铺(黄金城道店)	31.202482814587437	121.39757115603334	18	shops	0
144265	7-11便利店(金珠路店)	31.20579769705263	121.40220847041873	15	shops	16
144266	古羊路休闲街	31.199719863872517	121.39493955328493	13	shops	0
144267	洛城广场	31.20816899375504	121.39421292306537	13	shops	0
144268	CACHE CACHE(古北店)	31.204192534645973	121.39540211011048	12	shops	0
144269	韩国购乐食品	31.199796232407106	121.3970993917919	15	shops	0
144270	高岛屋百货	31.20484225350336	121.40443524619073	-	shops	0
144271	ASICS(黄金城道店)	31.201762053746666	121.40659143590544	-	shops	0
144272	妙舍	31.20426363090693	121.39498015220349	-	shops	0
144274	唐朝农庄	31.20298024182442	121.3995572329144	-	shops	0
144275	芬尼奇皮革修饰护理(古北路店)	31.218359667531985	121.40266249564947	-	shops	0
144277	美克美家(古北店)	31.20245840325131	121.40045540056168	-	shops	0
144278	Lovcat(黄金城道店)	31.203162001338715	121.40136550633551	-	shops	0
144280	小谭花店	31.215167195515974	121.40305488631839	-	shops	0
144281	拉卡莎国际名居馆	31.20735801675844	121.4005099824457	-	shops	0
144282	外文书店(古北家乐福店)	31.204241520464418	121.39537010918245	-	shops	0
144283	克洛塞意大利红酒吧(古北店)	31.203001075262353	121.40328801697588	-	shops	0
144285	米兰站(古北店)	31.20192731239715	121.39658622104203	-	shops	0
144288	罗森(荣华西道店)	31.202552434157617	121.39507728939941	-	shops	0
144289	于记阳澄湖大闸蟹	31.197888195561266	121.41515387831174	-	shops	0
144290	I-life苹果专卖店	31.202469527831987	121.40547586668654	-	shops	0
144291	I studio苹果专卖店(古北路店)	31.20289015213561	121.40101646078644	-	shops	0
144292	罗森(古北新区店)	31.20124454781451	121.39699226758816	-	shops	0
144293	大禹高尔夫专卖店	31.201401090408154	121.3947854270314	-	shops	0
144295	巴黎三城(古北家乐福店)	31.204192534645973	121.39540211011048	-	shops	0
144296	好果多水果超市(古羊路店)	31.199771297021442	121.39687539880576	-	shops	0
144297	好果多水果超市(黄金城道店)	31.2023047286105	121.4062562291589	-	shops	0
144298	长崎鲜鱼市场(华东道店)	31.203207796312846	121.3961671317794	-	shops	0
144301	宝岛眼镜(古北家乐福店)	31.204192534645973	121.39540211011048	-	shops	0
144302	华澳红酒超市	31.20288317485527	121.40403427272791	-	shops	0
144304	环球一站	31.20284613315975	121.40224673724008	-	shops	0
144305	UTC(水城南路店)	31.204192534645973	121.39540211011048	-	shops	0
144306	华一生机小镇	31.20299314265369	121.40045135332741	-	shops	0
144307	Jack Peng手工订制鞋店(黄金城道...	31.20242991592596	121.3972221607632	-	shops	0
144308	B&BALOS(世贸商城店)	31.20890420453363	121.4031204516418	-	shops	0
144309	KDX看东西	31.199847268867302	121.3968373932661	-	shops	0
144313	PURPLE WIND	31.20245288057032	121.39733115804457	-	shops	0
144314	宜高高尔夫(古北家乐福店)	31.204192534645973	121.39540211011048	-	shops	0
144316	艾格(水城南路店)	31.204192534645973	121.39540211011048	-	shops	0
144317	牛亭	31.201757560238185	121.39596227236966	-	shops	0
144318	赛斯廷咖啡专卖(古北店)	31.204192534645973	121.39540211011048	-	shops	0
144320	可的(虹古店)	31.210363521937147	121.40115383609361	-	shops	0
144321	联华快客(宋虹店)	31.198311241221916	121.41559025726441	-	shops	0
144322	罗森(黄金城道店)	31.202353022778947	121.39692117264957	-	shops	0
144323	全家便利店(黄金城道店)	31.20297108037752	121.40175660817482	-	shops	0
144324	联华复星药房(张虹路店)	31.196658306341984	121.41425616184482	-	shops	0
144325	名品运动城	31.204192534645973	121.39540211011048	-	shops	0
144326	新虹桥俱乐部超市	31.228606146513293	121.4471222061367	-	shops	0
144328	意大利皮革世家(黄金城道店)	31.203051079263997	121.40092542976555	-	shops	0
144329	丹诗戈舞蹈用品	31.20708023432385	121.39507189544877	-	shops	0
144330	泰丰家纺	31.220070855002497	121.40230225044222	-	shops	0
144331	时尚物语	31.208153061768797	121.39404295317942	-	shops	0
144332	王胜高尔夫	31.208153061768797	121.39404295317942	-	shops	0
144333	本间高尔夫	31.203097171852413	121.39966423506091	-	shops	0
144336	Promod(古北家乐福店)	31.204192534645973	121.39540211011048	-	shops	0
144337	桐之趣(古北店)	31.202565486415857	121.39923323536324	-	shops	0
144338	诗都迪	31.209675820964293	121.4025622250028	-	shops	0
144339	联华超市(张虹路店)	31.196732210136254	121.4141430547093	-	shops	0
144340	罗森(古北路店)	31.21900536013542	121.40255140901881	-	shops	0
144341	欧OU	31.21709843478598	121.39959700700635	-	shops	0
144342	SAMSNITE(水城路店)	31.217953744101926	121.39304329756358	-	shops	0
144344	钧天琴韵	31.217749760677314	121.42436205421112	-	shops	0
144345	V8V女装店	31.21423256422512	121.39292764829753	-	shops	0
144347	琪珂童鞋(古北店)	31.204192534645973	121.39540211011048	-	shops	0
144348	美津浓(水城路店)	31.204192534645973	121.39540211011048	-	shops	0
144349	Lili(虹桥店)	31.20604786387506	121.40599878473624	-	shops	0
144350	双鱼座	31.200948574478364	121.41494341522893	-	shops	0
144352	特百惠(家乐福店)	31.204192534645973	121.39540211011048	-	shops	0
144353	Yi-Ren Gallery(伊梨南路店)	31.19735305926725	121.4056383820576	-	shops	0
144355	致云轩	31.19933318749591	121.4146212589031	-	shops	0
144358	暗香花房(古北店)	31.204192534645973	121.39540211011048	-	shops	0
144359	达芙妮(古北家乐福店)	31.204192534645973	121.39540211011048	-	shops	0
144360	青兰工舍(玛瑙路店)	31.20604786387506	121.40599878473624	-	shops	0
144361	双立人(水城路店)	31.204192534645973	121.39540211011048	-	shops	0
144362	银镇(万都商城店)	31.212388048846055	121.40729186308145	-	shops	0
144363	She's(古北店)	31.204192534645973	121.39540211011048	-	shops	0
144364	爱薇服饰	31.201664654998115	121.40891371379516	-	shops	0
144365	上虹大药房(姚虹路店)	31.196735850651475	121.41118666380035	-	shops	0
144366	新西兰培芝牛初乳(古北家乐福店)	31.204192534645973	121.39540211011048	-	shops	0
144367	新鲜馆(国际花园店)	31.20289915916959	121.40392223259556	-	shops	0
